id;layer;house_size;quarter;Settlement;site_name_ill;culture
420;2012_probable_structures;43,539 ;M;Nebelivka;Nebelivka;Trypillia
421;2012_probable_structures;46,013 ;M;Nebelivka;Nebelivka;Trypillia
422;2012_probable_structures;60,402 ;L;Nebelivka;Nebelivka;Trypillia
423;2012_probable_structures;27,337 ;L;Nebelivka;Nebelivka;Trypillia
424;2012_probable_structures;36,569 ;L;Nebelivka;Nebelivka;Trypillia
425;2012_probable_structures;28,240 ;M;Nebelivka;Nebelivka;Trypillia
426;2012_probable_structures;36,872 ;M;Nebelivka;Nebelivka;Trypillia
427;2012_probable_structures;36,711 ;M;Nebelivka;Nebelivka;Trypillia
428;2012_probable_structures;32,641 ;M;Nebelivka;Nebelivka;Trypillia
429;2012_probable_structures;42,718 ;M;Nebelivka;Nebelivka;Trypillia
430;2012_probable_structures;32,565 ;M;Nebelivka;Nebelivka;Trypillia
431;2012_probable_structures;50,451 ;N;Nebelivka;Nebelivka;Trypillia
432;2012_probable_structures;45,259 ;N;Nebelivka;Nebelivka;Trypillia
433;2012_probable_structures;29,251 ;N;Nebelivka;Nebelivka;Trypillia
434;2012_probable_structures;29,920 ;N;Nebelivka;Nebelivka;Trypillia
435;2012_probable_structures;22,201 ;N;Nebelivka;Nebelivka;Trypillia
436;2012_probable_structures;35,059 ;N;Nebelivka;Nebelivka;Trypillia
437;2012_probable_structures;51,668 ;N;Nebelivka;Nebelivka;Trypillia
438;2012_probable_structures;44,690 ;N;Nebelivka;Nebelivka;Trypillia
439;2012_probable_structures;39,581 ;N;Nebelivka;Nebelivka;Trypillia
440;2012_probable_structures;36,669 ;N;Nebelivka;Nebelivka;Trypillia
441;2012_probable_structures;28,189 ;N;Nebelivka;Nebelivka;Trypillia
442;2012_probable_structures;30,489 ;N;Nebelivka;Nebelivka;Trypillia
443;2012_probable_structures;33,145 ;N;Nebelivka;Nebelivka;Trypillia
444;2012_probable_structures;71,148 ;N;Nebelivka;Nebelivka;Trypillia
445;2012_probable_structures;84,095 ;N;Nebelivka;Nebelivka;Trypillia
446;2012_probable_structures;41,644 ;N;Nebelivka;Nebelivka;Trypillia
447;2012_probable_structures;38,901 ;N;Nebelivka;Nebelivka;Trypillia
448;2012_probable_structures;40,623 ;N;Nebelivka;Nebelivka;Trypillia
449;2012_probable_structures;42,769 ;N;Nebelivka;Nebelivka;Trypillia
450;2012_probable_structures;36,552 ;N;Nebelivka;Nebelivka;Trypillia
451;2012_probable_structures;53,134 ;N;Nebelivka;Nebelivka;Trypillia
452;2012_probable_structures;66,307 ;N;Nebelivka;Nebelivka;Trypillia
453;2012_probable_structures;42,590 ;N;Nebelivka;Nebelivka;Trypillia
454;2012_probable_structures;49,343 ;N;Nebelivka;Nebelivka;Trypillia
455;2012_probable_structures;46,691 ;M;Nebelivka;Nebelivka;Trypillia
456;2012_probable_structures;50,286 ;M;Nebelivka;Nebelivka;Trypillia
457;2012_probable_structures;27,876 ;K;Nebelivka;Nebelivka;Trypillia
458;2012_probable_structures;27,090 ;K;Nebelivka;Nebelivka;Trypillia
459;2012_probable_structures;38,841 ;A;Nebelivka;Nebelivka;Trypillia
460;2012_probable_structures;30,888 ;A;Nebelivka;Nebelivka;Trypillia
461;2012_probable_structures;61,856 ;A;Nebelivka;Nebelivka;Trypillia
462;2012_probable_structures;26,033 ;K;Nebelivka;Nebelivka;Trypillia
463;2012_probable_structures;23,337 ;M;Nebelivka;Nebelivka;Trypillia
464;2012_probable_structures;132,525 ;L;Nebelivka;Nebelivka;Trypillia
465;2012_probable_structures;18,705 ;N;Nebelivka;Nebelivka;Trypillia
466;2012_probable_structures;30,753 ;N;Nebelivka;Nebelivka;Trypillia
467;2012_probable_structures;58,345 ;N;Nebelivka;Nebelivka;Trypillia
468;2012_probable_structures;31,627 ;N;Nebelivka;Nebelivka;Trypillia
469;2012_probable_structures;22,462 ;N;Nebelivka;Nebelivka;Trypillia
470;2012_unburnt_structures;71,715 ;A;Nebelivka;Nebelivka;Trypillia
473;2012_unburnt_structures;104,734 ;B;Nebelivka;Nebelivka;Trypillia
475;2012_unburnt_structures;20,905 ;L;Nebelivka;Nebelivka;Trypillia
476;2012_unburnt_structures;64,049 ;N;Nebelivka;Nebelivka;Trypillia
478;2012_unburnt_structures;26,465 ;K;Nebelivka;Nebelivka;Trypillia
479;2012_unburnt_structures;31,394 ;J;Nebelivka;Nebelivka;Trypillia
480;2012_unburnt_structures;75,915 ;J;Nebelivka;Nebelivka;Trypillia
481;2012_unburnt_structures;42,219 ;J;Nebelivka;Nebelivka;Trypillia
482;2012_unburnt_structures;29,048 ;K;Nebelivka;Nebelivka;Trypillia
483;2012_unburnt_structures;26,465 ;K;Nebelivka;Nebelivka;Trypillia
484;2012_unburnt_structures;20,905 ;L;Nebelivka;Nebelivka;Trypillia
485;2012_unburnt_structures;42,331 ;L;Nebelivka;Nebelivka;Trypillia
486;2012_unburnt_structures;37,335 ;L;Nebelivka;Nebelivka;Trypillia
487;2012_unburnt_structures;36,745 ;L;Nebelivka;Nebelivka;Trypillia
488;2012_unburnt_structures;25,064 ;N;Nebelivka;Nebelivka;Trypillia
519;2013_burnt_structures;43,474 ;G;Nebelivka;Nebelivka;Trypillia
520;2013_burnt_structures;107,122 ;L;Nebelivka;Nebelivka;Trypillia
521;2013_burnt_structures;29,480 ;K;Nebelivka;Nebelivka;Trypillia
522;2013_burnt_structures;88,791 ;C;Nebelivka;Nebelivka;Trypillia
523;2013_burnt_structures;69,944 ;C;Nebelivka;Nebelivka;Trypillia
524;2013_burnt_structures;69,320 ;C;Nebelivka;Nebelivka;Trypillia
525;2013_burnt_structures;69,538 ;C;Nebelivka;Nebelivka;Trypillia
526;2013_burnt_structures;69,538 ;C;Nebelivka;Nebelivka;Trypillia
527;2013_burnt_structures;60,942 ;C;Nebelivka;Nebelivka;Trypillia
528;2013_burnt_structures;69,517 ;D;Nebelivka;Nebelivka;Trypillia
529;2013_burnt_structures;70,158 ;D;Nebelivka;Nebelivka;Trypillia
530;2013_burnt_structures;113,205 ;F;Nebelivka;Nebelivka;Trypillia
531;2013_burnt_structures;54,032 ;E;Nebelivka;Nebelivka;Trypillia
532;2013_burnt_structures;41,283 ;F;Nebelivka;Nebelivka;Trypillia
533;2013_burnt_structures;30,153 ;F;Nebelivka;Nebelivka;Trypillia
534;2013_burnt_structures;46,869 ;;Nebelivka;Nebelivka;Trypillia
535;2013_burnt_structures;49,782 ;B;Nebelivka;Nebelivka;Trypillia
536;2013_burnt_structures;71,710 ;B;Nebelivka;Nebelivka;Trypillia
537;2013_burnt_structures;133,646 ;B;Nebelivka;Nebelivka;Trypillia
538;2013_burnt_structures;98,178 ;B;Nebelivka;Nebelivka;Trypillia
539;2013_burnt_structures;99,359 ;B;Nebelivka;Nebelivka;Trypillia
540;2013_burnt_structures;56,102 ;B;Nebelivka;Nebelivka;Trypillia
541;2013_burnt_structures;102,312 ;B;Nebelivka;Nebelivka;Trypillia
542;2013_burnt_structures;29,309 ;B;Nebelivka;Nebelivka;Trypillia
545;2013_burnt_structures;24,213 ;B;Nebelivka;Nebelivka;Trypillia
548;2013_burnt_structures;81,215 ;B;Nebelivka;Nebelivka;Trypillia
549;2013_burnt_structures;59,930 ;B;Nebelivka;Nebelivka;Trypillia
550;2013_burnt_structures;86,168 ;B;Nebelivka;Nebelivka;Trypillia
551;2013_burnt_structures;100,972 ;B;Nebelivka;Nebelivka;Trypillia
552;2013_burnt_structures;85,443 ;B;Nebelivka;Nebelivka;Trypillia
553;2013_burnt_structures;102,571 ;C;Nebelivka;Nebelivka;Trypillia
554;2013_burnt_structures;73,981 ;C;Nebelivka;Nebelivka;Trypillia
555;2013_burnt_structures;70,107 ;C;Nebelivka;Nebelivka;Trypillia
556;2013_burnt_structures;52,296 ;C;Nebelivka;Nebelivka;Trypillia
557;2013_burnt_structures;71,127 ;C;Nebelivka;Nebelivka;Trypillia
558;2013_burnt_structures;56,308 ;C;Nebelivka;Nebelivka;Trypillia
559;2013_burnt_structures;138,919 ;D;Nebelivka;Nebelivka;Trypillia
560;2013_burnt_structures;109,464 ;D;Nebelivka;Nebelivka;Trypillia
561;2013_burnt_structures;58,908 ;D;Nebelivka;Nebelivka;Trypillia
562;2013_burnt_structures;62,641 ;C;Nebelivka;Nebelivka;Trypillia
563;2013_burnt_structures;133,628 ;C;Nebelivka;Nebelivka;Trypillia
564;2013_burnt_structures;66,172 ;E;Nebelivka;Nebelivka;Trypillia
565;2013_burnt_structures;89,527 ;E;Nebelivka;Nebelivka;Trypillia
566;2013_burnt_structures;117,246 ;G;Nebelivka;Nebelivka;Trypillia
567;2013_burnt_structures;112,037 ;G;Nebelivka;Nebelivka;Trypillia
568;2013_burnt_structures;68,085 ;G;Nebelivka;Nebelivka;Trypillia
569;2013_burnt_structures;111,086 ;G;Nebelivka;Nebelivka;Trypillia
570;2013_burnt_structures;39,822 ;G;Nebelivka;Nebelivka;Trypillia
571;2013_burnt_structures;57,743 ;G;Nebelivka;Nebelivka;Trypillia
572;2013_burnt_structures;72,651 ;E;Nebelivka;Nebelivka;Trypillia
573;2013_burnt_structures;44,931 ;F;Nebelivka;Nebelivka;Trypillia
574;2013_burnt_structures;60,368 ;F;Nebelivka;Nebelivka;Trypillia
575;2013_burnt_structures;58,064 ;G;Nebelivka;Nebelivka;Trypillia
576;2013_burnt_structures;89,314 ;G;Nebelivka;Nebelivka;Trypillia
577;2013_burnt_structures;59,402 ;G;Nebelivka;Nebelivka;Trypillia
578;2013_burnt_structures;78,898 ;G;Nebelivka;Nebelivka;Trypillia
579;2013_burnt_structures;58,546 ;F;Nebelivka;Nebelivka;Trypillia
580;2013_burnt_structures;49,351 ;G;Nebelivka;Nebelivka;Trypillia
581;2013_burnt_structures;69,254 ;G;Nebelivka;Nebelivka;Trypillia
582;2013_burnt_structures;220,623 ;H;Nebelivka;Nebelivka;Trypillia
583;2013_burnt_structures;82,477 ;H;Nebelivka;Nebelivka;Trypillia
584;2013_burnt_structures;367,000 ;H;Nebelivka;Nebelivka;Trypillia
585;2013_burnt_structures;46,081 ;H;Nebelivka;Nebelivka;Trypillia
586;2013_burnt_structures;50,621 ;H;Nebelivka;Nebelivka;Trypillia
587;2013_burnt_structures;49,068 ;H;Nebelivka;Nebelivka;Trypillia
588;2013_burnt_structures;50,500 ;H;Nebelivka;Nebelivka;Trypillia
589;2013_burnt_structures;155,796 ;H;Nebelivka;Nebelivka;Trypillia
590;2013_burnt_structures;96,613 ;H;Nebelivka;Nebelivka;Trypillia
591;2013_burnt_structures;59,659 ;H;Nebelivka;Nebelivka;Trypillia
592;2013_burnt_structures;64,107 ;H;Nebelivka;Nebelivka;Trypillia
593;2013_burnt_structures;61,065 ;H;Nebelivka;Nebelivka;Trypillia
594;2013_burnt_structures;52,591 ;I;Nebelivka;Nebelivka;Trypillia
595;2013_burnt_structures;61,726 ;I;Nebelivka;Nebelivka;Trypillia
596;2013_burnt_structures;90,524 ;I;Nebelivka;Nebelivka;Trypillia
597;2013_burnt_structures;122,047 ;J;Nebelivka;Nebelivka;Trypillia
598;2013_burnt_structures;46,607 ;J;Nebelivka;Nebelivka;Trypillia
599;2013_burnt_structures;31,507 ;J;Nebelivka;Nebelivka;Trypillia
600;2013_burnt_structures;89,376 ;L;Nebelivka;Nebelivka;Trypillia
601;2013_burnt_structures;67,508 ;K;Nebelivka;Nebelivka;Trypillia
602;2013_burnt_structures;60,332 ;K;Nebelivka;Nebelivka;Trypillia
603;2013_burnt_structures;114,402 ;L;Nebelivka;Nebelivka;Trypillia
604;2013_burnt_structures;98,096 ;L;Nebelivka;Nebelivka;Trypillia
605;2013_burnt_structures;118,213 ;L;Nebelivka;Nebelivka;Trypillia
606;2013_burnt_structures;69,615 ;L;Nebelivka;Nebelivka;Trypillia
607;2013_burnt_structures;174,687 ;L;Nebelivka;Nebelivka;Trypillia
608;2013_burnt_structures;26,019 ;L;Nebelivka;Nebelivka;Trypillia
609;2013_burnt_structures;81,329 ;L;Nebelivka;Nebelivka;Trypillia
610;2013_burnt_structures;36,032 ;L;Nebelivka;Nebelivka;Trypillia
611;2013_burnt_structures;123,908 ;K;Nebelivka;Nebelivka;Trypillia
612;2013_burnt_structures;26,031 ;K;Nebelivka;Nebelivka;Trypillia
613;2013_burnt_structures;54,077 ;K;Nebelivka;Nebelivka;Trypillia
614;2013_burnt_structures;80,568 ;I;Nebelivka;Nebelivka;Trypillia
615;2013_burnt_structures;71,146 ;J;Nebelivka;Nebelivka;Trypillia
616;2013_burnt_structures;71,173 ;I;Nebelivka;Nebelivka;Trypillia
617;2013_burnt_structures;56,117 ;I;Nebelivka;Nebelivka;Trypillia
618;2013_burnt_structures;35,989 ;F;Nebelivka;Nebelivka;Trypillia
619;2013_burnt_structures;23,827 ;K;Nebelivka;Nebelivka;Trypillia
620;2013_burnt_structures;41,190 ;F;Nebelivka;Nebelivka;Trypillia
623;2013_burnt_structures;66,204 ;F;Nebelivka;Nebelivka;Trypillia
625;2013_burnt_structures;23,456 ;F;Nebelivka;Nebelivka;Trypillia
626;2013_burnt_structures;35,747 ;F;Nebelivka;Nebelivka;Trypillia
627;2013_burnt_structures;36,728 ;F;Nebelivka;Nebelivka;Trypillia
628;2013_burnt_structures;23,311 ;D;Nebelivka;Nebelivka;Trypillia
629;2013_burnt_structures;66,521 ;B;Nebelivka;Nebelivka;Trypillia
630;2013_burnt_structures;20,116 ;D;Nebelivka;Nebelivka;Trypillia
631;2013_burnt_structures;45,330 ;G;Nebelivka;Nebelivka;Trypillia
632;2013_burnt_structures;23,572 ;L;Nebelivka;Nebelivka;Trypillia
633;2013_burnt_structures;79,394 ;L;Nebelivka;Nebelivka;Trypillia
634;2013_burnt_structures;62,839 ;L;Nebelivka;Nebelivka;Trypillia
635;2013_burnt_structures;95,925 ;L;Nebelivka;Nebelivka;Trypillia
636;2013_burnt_structures;96,147 ;L;Nebelivka;Nebelivka;Trypillia
637;2013_burnt_structures;87,710 ;L;Nebelivka;Nebelivka;Trypillia
638;2013_burnt_structures;55,482 ;L;Nebelivka;Nebelivka;Trypillia
639;2013_burnt_structures;38,930 ;L;Nebelivka;Nebelivka;Trypillia
640;2013_burnt_structures;74,882 ;L;Nebelivka;Nebelivka;Trypillia
641;2013_burnt_structures;71,654 ;L;Nebelivka;Nebelivka;Trypillia
642;2013_burnt_structures;65,755 ;L;Nebelivka;Nebelivka;Trypillia
643;2013_burnt_structures;309,342 ;L;Nebelivka;Nebelivka;Trypillia
644;2013_burnt_structures;46,479 ;L;Nebelivka;Nebelivka;Trypillia
645;2013_burnt_structures;45,417 ;L;Nebelivka;Nebelivka;Trypillia
646;2013_burnt_structures;60,595 ;L;Nebelivka;Nebelivka;Trypillia
647;2013_burnt_structures;80,960 ;L;Nebelivka;Nebelivka;Trypillia
648;2013_burnt_structures;92,540 ;L;Nebelivka;Nebelivka;Trypillia
649;2013_burnt_structures;53,800 ;L;Nebelivka;Nebelivka;Trypillia
650;2013_burnt_structures;48,985 ;L;Nebelivka;Nebelivka;Trypillia
651;2013_burnt_structures;65,637 ;L;Nebelivka;Nebelivka;Trypillia
652;2013_burnt_structures;34,004 ;L;Nebelivka;Nebelivka;Trypillia
653;2013_burnt_structures;69,487 ;L;Nebelivka;Nebelivka;Trypillia
654;2013_burnt_structures;70,416 ;L;Nebelivka;Nebelivka;Trypillia
655;2013_burnt_structures;52,475 ;L;Nebelivka;Nebelivka;Trypillia
656;2013_burnt_structures;96,397 ;L;Nebelivka;Nebelivka;Trypillia
657;2013_burnt_structures;70,883 ;L;Nebelivka;Nebelivka;Trypillia
658;2013_burnt_structures;85,558 ;L;Nebelivka;Nebelivka;Trypillia
659;2013_burnt_structures;59,094 ;L;Nebelivka;Nebelivka;Trypillia
660;2013_burnt_structures;54,018 ;L;Nebelivka;Nebelivka;Trypillia
661;2013_burnt_structures;48,453 ;L;Nebelivka;Nebelivka;Trypillia
662;2013_burnt_structures;33,740 ;L;Nebelivka;Nebelivka;Trypillia
663;2013_burnt_structures;59,173 ;L;Nebelivka;Nebelivka;Trypillia
664;2013_burnt_structures;70,554 ;L;Nebelivka;Nebelivka;Trypillia
665;2013_burnt_structures;73,478 ;L;Nebelivka;Nebelivka;Trypillia
666;2013_burnt_structures;59,611 ;L;Nebelivka;Nebelivka;Trypillia
667;2013_burnt_structures;71,203 ;L;Nebelivka;Nebelivka;Trypillia
668;2013_burnt_structures;61,906 ;K;Nebelivka;Nebelivka;Trypillia
669;2013_burnt_structures;64,789 ;K;Nebelivka;Nebelivka;Trypillia
670;2013_burnt_structures;60,950 ;K;Nebelivka;Nebelivka;Trypillia
671;2013_burnt_structures;43,214 ;K;Nebelivka;Nebelivka;Trypillia
672;2013_burnt_structures;96,842 ;K;Nebelivka;Nebelivka;Trypillia
673;2013_burnt_structures;90,603 ;K;Nebelivka;Nebelivka;Trypillia
674;2013_burnt_structures;98,841 ;K;Nebelivka;Nebelivka;Trypillia
675;2013_burnt_structures;82,082 ;K;Nebelivka;Nebelivka;Trypillia
676;2013_burnt_structures;59,959 ;K;Nebelivka;Nebelivka;Trypillia
677;2013_burnt_structures;61,191 ;K;Nebelivka;Nebelivka;Trypillia
678;2013_burnt_structures;66,401 ;K;Nebelivka;Nebelivka;Trypillia
679;2013_burnt_structures;39,691 ;K;Nebelivka;Nebelivka;Trypillia
680;2013_burnt_structures;44,448 ;K;Nebelivka;Nebelivka;Trypillia
681;2013_burnt_structures;48,789 ;K;Nebelivka;Nebelivka;Trypillia
682;2013_burnt_structures;51,043 ;K;Nebelivka;Nebelivka;Trypillia
683;2013_burnt_structures;95,172 ;K;Nebelivka;Nebelivka;Trypillia
684;2013_burnt_structures;46,120 ;K;Nebelivka;Nebelivka;Trypillia
685;2013_burnt_structures;67,225 ;K;Nebelivka;Nebelivka;Trypillia
686;2013_burnt_structures;34,557 ;K;Nebelivka;Nebelivka;Trypillia
687;2013_burnt_structures;56,585 ;K;Nebelivka;Nebelivka;Trypillia
688;2013_burnt_structures;57,404 ;K;Nebelivka;Nebelivka;Trypillia
689;2013_burnt_structures;42,406 ;K;Nebelivka;Nebelivka;Trypillia
690;2013_burnt_structures;33,106 ;K;Nebelivka;Nebelivka;Trypillia
691;2013_burnt_structures;27,367 ;K;Nebelivka;Nebelivka;Trypillia
693;2013_burnt_structures;13,978 ;K;Nebelivka;Nebelivka;Trypillia
694;2013_burnt_structures;165,899 ;K;Nebelivka;Nebelivka;Trypillia
695;2013_burnt_structures;336,977 ;K;Nebelivka;Nebelivka;Trypillia
697;2013_burnt_structures;74,480 ;K;Nebelivka;Nebelivka;Trypillia
698;2013_burnt_structures;45,901 ;K;Nebelivka;Nebelivka;Trypillia
699;2013_burnt_structures;55,532 ;K;Nebelivka;Nebelivka;Trypillia
700;2013_burnt_structures;83,342 ;K;Nebelivka;Nebelivka;Trypillia
701;2013_burnt_structures;65,759 ;K;Nebelivka;Nebelivka;Trypillia
702;2013_burnt_structures;60,865 ;K;Nebelivka;Nebelivka;Trypillia
703;2013_burnt_structures;57,377 ;K;Nebelivka;Nebelivka;Trypillia
704;2013_burnt_structures;46,266 ;K;Nebelivka;Nebelivka;Trypillia
705;2013_burnt_structures;57,962 ;K;Nebelivka;Nebelivka;Trypillia
706;2013_burnt_structures;87,691 ;K;Nebelivka;Nebelivka;Trypillia
707;2013_burnt_structures;63,063 ;K;Nebelivka;Nebelivka;Trypillia
708;2013_burnt_structures;50,279 ;K;Nebelivka;Nebelivka;Trypillia
709;2013_burnt_structures;52,977 ;K;Nebelivka;Nebelivka;Trypillia
710;2013_burnt_structures;74,010 ;K;Nebelivka;Nebelivka;Trypillia
711;2013_burnt_structures;36,594 ;K;Nebelivka;Nebelivka;Trypillia
712;2013_burnt_structures;43,106 ;K;Nebelivka;Nebelivka;Trypillia
713;2013_burnt_structures;73,025 ;K;Nebelivka;Nebelivka;Trypillia
714;2013_burnt_structures;20,230 ;K;Nebelivka;Nebelivka;Trypillia
715;2013_burnt_structures;95,267 ;K;Nebelivka;Nebelivka;Trypillia
716;2013_burnt_structures;63,600 ;K;Nebelivka;Nebelivka;Trypillia
717;2013_burnt_structures;88,730 ;K;Nebelivka;Nebelivka;Trypillia
718;2013_burnt_structures;44,508 ;K;Nebelivka;Nebelivka;Trypillia
719;2013_burnt_structures;73,671 ;K;Nebelivka;Nebelivka;Trypillia
720;2013_burnt_structures;72,293 ;K;Nebelivka;Nebelivka;Trypillia
721;2013_burnt_structures;61,818 ;K;Nebelivka;Nebelivka;Trypillia
722;2013_burnt_structures;247,737 ;I;Nebelivka;Nebelivka;Trypillia
723;2013_burnt_structures;58,502 ;I;Nebelivka;Nebelivka;Trypillia
724;2013_burnt_structures;51,643 ;I;Nebelivka;Nebelivka;Trypillia
725;2013_burnt_structures;38,715 ;I;Nebelivka;Nebelivka;Trypillia
726;2013_burnt_structures;28,946 ;I;Nebelivka;Nebelivka;Trypillia
727;2013_burnt_structures;37,240 ;H;Nebelivka;Nebelivka;Trypillia
729;2013_burnt_structures;70,794 ;I;Nebelivka;Nebelivka;Trypillia
730;2013_burnt_structures;57,844 ;I;Nebelivka;Nebelivka;Trypillia
731;2013_burnt_structures;46,407 ;I;Nebelivka;Nebelivka;Trypillia
732;2013_burnt_structures;57,350 ;I;Nebelivka;Nebelivka;Trypillia
733;2013_burnt_structures;50,734 ;I;Nebelivka;Nebelivka;Trypillia
734;2013_burnt_structures;54,376 ;I;Nebelivka;Nebelivka;Trypillia
735;2013_burnt_structures;47,648 ;I;Nebelivka;Nebelivka;Trypillia
736;2013_burnt_structures;44,826 ;I;Nebelivka;Nebelivka;Trypillia
737;2013_burnt_structures;48,373 ;I;Nebelivka;Nebelivka;Trypillia
738;2013_burnt_structures;76,480 ;I;Nebelivka;Nebelivka;Trypillia
739;2013_burnt_structures;53,024 ;I;Nebelivka;Nebelivka;Trypillia
740;2013_burnt_structures;71,315 ;I;Nebelivka;Nebelivka;Trypillia
741;2013_burnt_structures;66,026 ;I;Nebelivka;Nebelivka;Trypillia
742;2013_burnt_structures;66,524 ;I;Nebelivka;Nebelivka;Trypillia
743;2013_burnt_structures;77,711 ;I;Nebelivka;Nebelivka;Trypillia
744;2013_burnt_structures;55,015 ;I;Nebelivka;Nebelivka;Trypillia
745;2013_burnt_structures;67,762 ;I;Nebelivka;Nebelivka;Trypillia
746;2013_burnt_structures;62,986 ;I;Nebelivka;Nebelivka;Trypillia
747;2013_burnt_structures;42,122 ;I;Nebelivka;Nebelivka;Trypillia
748;2013_burnt_structures;39,459 ;I;Nebelivka;Nebelivka;Trypillia
749;2013_burnt_structures;44,347 ;I;Nebelivka;Nebelivka;Trypillia
750;2013_burnt_structures;37,082 ;I;Nebelivka;Nebelivka;Trypillia
751;2013_burnt_structures;36,626 ;I;Nebelivka;Nebelivka;Trypillia
752;2013_burnt_structures;82,176 ;I;Nebelivka;Nebelivka;Trypillia
753;2013_burnt_structures;27,841 ;I;Nebelivka;Nebelivka;Trypillia
754;2013_burnt_structures;43,749 ;I;Nebelivka;Nebelivka;Trypillia
755;2013_burnt_structures;80,112 ;I;Nebelivka;Nebelivka;Trypillia
756;2013_burnt_structures;51,194 ;I;Nebelivka;Nebelivka;Trypillia
757;2013_burnt_structures;77,821 ;H;Nebelivka;Nebelivka;Trypillia
758;2013_burnt_structures;87,139 ;H;Nebelivka;Nebelivka;Trypillia
759;2013_burnt_structures;52,501 ;H;Nebelivka;Nebelivka;Trypillia
760;2013_burnt_structures;62,742 ;H;Nebelivka;Nebelivka;Trypillia
761;2013_burnt_structures;60,816 ;H;Nebelivka;Nebelivka;Trypillia
762;2013_burnt_structures;74,676 ;H;Nebelivka;Nebelivka;Trypillia
763;2013_burnt_structures;70,352 ;H;Nebelivka;Nebelivka;Trypillia
764;2013_burnt_structures;71,253 ;H;Nebelivka;Nebelivka;Trypillia
765;2013_burnt_structures;58,427 ;H;Nebelivka;Nebelivka;Trypillia
766;2013_burnt_structures;46,908 ;H;Nebelivka;Nebelivka;Trypillia
767;2013_burnt_structures;55,632 ;H;Nebelivka;Nebelivka;Trypillia
768;2013_burnt_structures;51,106 ;H;Nebelivka;Nebelivka;Trypillia
769;2013_burnt_structures;66,504 ;H;Nebelivka;Nebelivka;Trypillia
770;2013_burnt_structures;86,794 ;H;Nebelivka;Nebelivka;Trypillia
771;2013_burnt_structures;59,372 ;H;Nebelivka;Nebelivka;Trypillia
772;2013_burnt_structures;68,467 ;H;Nebelivka;Nebelivka;Trypillia
773;2013_burnt_structures;113,708 ;H;Nebelivka;Nebelivka;Trypillia
774;2013_burnt_structures;72,481 ;H;Nebelivka;Nebelivka;Trypillia
775;2013_burnt_structures;80,325 ;H;Nebelivka;Nebelivka;Trypillia
776;2013_burnt_structures;76,719 ;H;Nebelivka;Nebelivka;Trypillia
777;2013_burnt_structures;72,268 ;H;Nebelivka;Nebelivka;Trypillia
778;2013_burnt_structures;67,001 ;H;Nebelivka;Nebelivka;Trypillia
779;2013_burnt_structures;79,257 ;H;Nebelivka;Nebelivka;Trypillia
780;2013_burnt_structures;80,594 ;H;Nebelivka;Nebelivka;Trypillia
781;2013_burnt_structures;100,971 ;H;Nebelivka;Nebelivka;Trypillia
782;2013_burnt_structures;44,357 ;G;Nebelivka;Nebelivka;Trypillia
783;2013_burnt_structures;57,711 ;G;Nebelivka;Nebelivka;Trypillia
784;2013_burnt_structures;75,635 ;G;Nebelivka;Nebelivka;Trypillia
785;2013_burnt_structures;66,013 ;G;Nebelivka;Nebelivka;Trypillia
786;2013_burnt_structures;75,743 ;G;Nebelivka;Nebelivka;Trypillia
787;2013_burnt_structures;64,413 ;G;Nebelivka;Nebelivka;Trypillia
788;2013_burnt_structures;55,800 ;G;Nebelivka;Nebelivka;Trypillia
